date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
3/23/2020,6.3,0.6,13,,,199,18.1,,1012.7,
3/24/2020,8.2,1,16.5,,,204,9.6,,1010.1,
3/25/2020,10.8,3,19.1,,,223,14.7,,1003.6,
3/26/2020,5.5,-0.3,11.1,,,355,10.6,,1002.9,
3/27/2020,1.5,-1.1,4.8,,,7,12.9,,1005.2,
3/28/2020,2.2,-2.9,8.9,,,295,16.7,,1011.1,
3/29/2020,4,-3,11.7,,,166,13.6,,1016.9,
3/30/2020,7.1,1.7,13.6,,,332,14.1,,1014,
3/31/2020,10,1.7,19.3,,,183,14.2,,1011.9,
4/1/2020,11.5,4.6,20.1,,,178,16.2,,1002,
4/2/2020,-3.1,-8.6,4.2,,,32,12.7,,1013,
4/3/2020,-2.2,-9,4.9,,,132,11.7,,1021.8,
4/4/2020,5.9,-2.7,15.4,,,149,18.4,,1011.4,
4/5/2020,11.5,2.4,21.3,,,195,19.2,,1004.6,
4/6/2020,13.6,4.8,22.4,,,212,14.7,,1005.4,
4/7/2020,13.9,5.6,22.7,,,208,12.5,,1009.5,
4/8/2020,12.1,2.9,20.7,,,89,11.7,,1013.6,
4/9/2020,6.9,0.1,13.3,,,23,13.5,,1017.3,
4/10/2020,13.2,5.1,21,,,234,19.1,,1008.2,
4/11/2020,12.8,4.9,20.6,,,246,15.4,,,
4/12/2020,-4.7,-7,3.7,,,25,22.1,,1014.6,
4/13/2020,-7,-9.8,-4.9,,,49,12,,1023.5,
4/14/2020,-1.9,-10.6,7.3,,,213,14.4,,1022.5,
4/15/2020,3.8,-3,10.3,,,339,12.5,,1014.2,
4/16/2020,-2.9,-5.9,0.5,,,35,15.9,,1019,
4/17/2020,1,-9.7,12.7,,,160,6.2,,1020.4,
4/18/2020,7.7,2.6,14.9,,,234,12.9,,1009.4,
4/19/2020,8.3,0.6,16.5,,,334,11.9,,1010.3,
4/20/2020,10,1.6,17.9,,,133,10.9,,1012.8,
4/21/2020,11,4.8,18.4,,,,13,,1011.8,
4/22/2020,11.7,5.5,19.2,,,261,14.3,,1010.1,
4/23/2020,12.6,5.6,19.3,,,287,21,,1007.6,
4/24/2020,7.7,3.5,13.5,,,15,14.4,,1015.4,
4/25/2020,10,3.4,17.4,,,286,9.5,,1019.7,
4/26/2020,14.8,7.2,22.3,,,216,18.1,,1013.7,
4/27/2020,15.9,7.2,24.6,,,204,11.5,,1012,
4/28/2020,15,7.3,22.2,,,65,17.2,,1013.8,
4/29/2020,12.3,2.2,21,,,110,9.8,,1021.8,
4/30/2020,18.7,10,26.7,,,189,11,,1009.9,
5/1/2020,19.8,10.8,28.9,,,117,18.3,,1007.7,
5/2/2020,13,10.1,19.1,,,75,19.8,,1014.8,
5/3/2020,15.4,7.8,24.5,,,33,16.7,,1011.6,
5/4/2020,12.9,4,19.5,,,352,19.9,,1013.5,
5/5/2020,11.4,2.1,21.1,,,98,12.2,,1020.6,
5/6/2020,13.1,2,22.8,,,161,15.5,,,
5/7/2020,14.1,5,21.8,,,57,23.2,,1011.5,
5/8/2020,8.5,1.3,16.6,,,135,19.8,,1022,
5/9/2020,9.7,3.5,15.5,,,19,21.5,,1020.7,
5/10/2020,9,0,17.4,,,329,11.8,,1022,
5/11/2020,5.1,1.6,12.6,,,322,11.5,,1017.6,
5/12/2020,12.4,3.4,24.6,,,7,10.6,,1008.5,
5/13/2020,17.5,10.9,25.8,,,108,16.2,,1001.9,
5/14/2020,13.6,9.5,20.5,,,97,16,,1008.9,
5/15/2020,13.1,8.1,18.8,,,95,13.4,,1011.7,
5/16/2020,13.4,8.2,19.9,,,92,12.9,,1013.9,
5/17/2020,14.8,5.1,24.3,,,68,11,,1014.3,
5/18/2020,19.7,9.9,30.7,,,74,16.4,,1009.2,
5/19/2020,22.5,11.1,32.4,,,180,25.1,,1005.3,
5/20/2020,22,14.2,30.5,,,190,29.7,,1001.4,
5/21/2020,15.1,7.6,23.4,,,86,12.6,,1008.2,
5/22/2020,18.6,9.5,27.4,,,181,20.2,,1005.8,
5/23/2020,17.7,10.5,25.5,,,15,16.5,,1001.7,
5/24/2020,9.1,5.1,15.6,,,0,10.2,,1012.6,
5/25/2020,10,3.7,16.6,,,349,11.1,,1017.7,
5/26/2020,15.6,6.5,24.5,,,305,13.8,,1013.3,
5/27/2020,18.2,10.6,25.9,,,222,11.9,,1013,
5/28/2020,16.2,11.5,22.4,,,7,11.4,,1019.5,
5/29/2020,20.3,12.1,30.6,,,174,12.9,,1016.7,
5/30/2020,21.3,13.4,27.6,,,224,12.6,,1015,
5/31/2020,20.8,12.7,29.1,,,213,13.3,,,
6/1/2020,24,15.2,32,,,177,12.8,,1011.6,
6/2/2020,23.2,17.8,29.5,,,112,14.2,,1013,
6/3/2020,21.9,13.4,31.5,,,278,11.7,,1012.7,
6/4/2020,22.3,14.3,30.6,,,224,13.5,,1009.4,
6/5/2020,25.1,15.4,33.4,,,175,16.3,,1009.2,
6/6/2020,22.6,16.5,29,,,193,28.9,,1002.6,
6/7/2020,22.4,10.7,31.5,,,196,22.8,,997.3,
6/8/2020,16.5,7.8,25.8,,,66,19.2,,1001.9,
6/9/2020,10.6,4.5,18.8,,,332,32.3,,1013.1,
6/10/2020,15.5,4.9,24.1,,,114,12.2,,1019.3,
6/11/2020,19.2,10.5,27.5,,,138,11.8,,1021.5,
6/12/2020,22.7,13.5,31.1,,,163,22.6,,1019.6,
6/13/2020,22.2,15.2,31.3,,,187,17.5,,1010.5,
6/14/2020,24.9,18.2,31.7,,,214,23.1,,1006.4,
6/15/2020,24,13.1,33.4,,,132,12.7,,1010.3,
6/16/2020,26,17.3,33.8,,,196,22.6,,1004.3,
6/17/2020,24.1,11.4,34.8,,,200,18.4,,1003,
6/18/2020,15.5,10.1,22.4,,,30,15.6,,1015,
6/19/2020,14.7,11.5,18.7,,,352,9.7,,1016,
6/20/2020,19.8,9.2,29.2,,,216,11.2,,1012.5,
6/21/2020,20,14.9,28,,,261,12.9,,1010.5,
6/22/2020,20,11.8,27.8,,,28,11.2,,1014.8,
6/23/2020,21.9,13.1,30.1,,,170,13.3,,1014.7,
6/24/2020,23.2,14,33.2,,,242,11.8,,1010.1,
6/25/2020,23.7,15,32.3,,,,14.6,,1008.2,
6/26/2020,18.9,12.7,27,,,30,10.9,,1014.1,
6/27/2020,22.4,12.2,31.5,,,235,12.3,,1007.6,
6/28/2020,23.9,16.8,31.5,,,204,15.5,,999,
6/29/2020,24.7,16,32.4,,,203,20.2,,997.1,
6/30/2020,20.8,12.6,28.1,,,94,14.2,,,
7/1/2020,21.8,11,30.1,,,150,21.6,,1010.7,
7/2/2020,25.3,18,34.2,,,177,18.9,,1010.6,
7/3/2020,23.2,15.7,31.9,,,178,18.8,,1014.4,
7/4/2020,21.4,16,32.2,,,155,18.6,,1014.9,
7/5/2020,22.2,15,31.2,,,177,14.9,,1013.6,
7/6/2020,24.5,15.4,34.2,,,189,15.2,,1011.8,
7/7/2020,26.9,18.8,34.3,,,201,26.8,,1007.3,
7/8/2020,25.7,15.4,34.2,,,358,12.6,,1006.3,
7/9/2020,25.1,15.9,32.3,,,46,16.9,,1009.5,
7/10/2020,26.5,18.4,35.9,,,159,12.2,,1013.2,
7/11/2020,24.7,17,33.3,,,35,13.9,,,
7/12/2020,26.9,21,34.8,,,205,21.9,,1011.2,
7/13/2020,25.9,19,35.1,,,205,14.7,,,
7/14/2020,20.4,17,25.7,,,133,18.1,,1011.1,
7/15/2020,19.9,14.9,24.9,,,160,16.9,,1014.8,
7/16/2020,23.3,16.9,30.2,,,196,21.7,,1012.8,
7/17/2020,25.3,16,33.3,,,244,15.1,,1012.4,
7/18/2020,26.3,18.4,34.9,,,,14.5,,1010.7,
7/19/2020,23.3,15,30.8,,,211,16.7,,1012.6,
7/20/2020,25.2,18.1,33.3,,,48,15.4,,1010.4,
7/21/2020,22.1,14.3,31.4,,,237,16.3,,1012,
7/22/2020,22.8,13.3,34.7,,,250,10.8,,1011,
7/23/2020,25.3,19,32.7,,,359,7.3,,1010.1,
7/24/2020,23.2,18.1,31.2,,,325,11.9,,1010.6,
7/25/2020,20.7,17,29.3,,,237,12.1,,1013.7,
7/26/2020,21.1,16.7,26.5,,,266,12.4,,1017.2,
7/27/2020,21.6,14.3,29.5,,,140,12.6,,1018,
7/28/2020,21,16.4,30.4,,,212,15.5,,,
7/29/2020,23.7,15.3,32.9,,,242,18.1,,1011.8,
7/30/2020,19.3,12.8,25.9,,,50,14,,1018.7,
7/31/2020,21.4,13.1,30.8,,,342,13.2,,1019.2,
8/1/2020,22,13.6,31.8,,,190,10.8,,1018.2,
8/2/2020,22,15.5,29.4,,,269,13,,1016.6,
8/3/2020,22.6,14.5,30.9,,,344,12.7,,1014.4,
8/4/2020,23.7,17.3,32.5,,,221,17.7,,1012.2,
8/5/2020,23.6,15.5,33.2,,,166,12.2,,1011.8,
8/6/2020,23.8,16.8,32,,,214,12.3,,1009.3,
8/7/2020,26.2,18.8,35.7,,,183,16.9,,,
8/8/2020,25.9,17.6,34.1,,,211,11.5,,1011.6,
8/9/2020,26.4,17.7,34.7,,,207,13,,1011.1,
8/10/2020,22.8,14.3,31.4,,,183,11.6,,1012.8,
8/11/2020,25.5,16.5,34.7,,,231,12.7,,1009.9,
8/12/2020,24.2,13.6,33.1,,,203,11.5,,1010.8,
8/13/2020,25.5,15,34.6,,,156,12.2,,1012.3,
8/14/2020,25.5,17.1,33,,,133,18.2,,1012.9,
8/15/2020,24,14.3,33.2,,,146,13.9,,1016,
8/16/2020,25.8,16.8,34.9,,,174,13.2,,1017.6,
8/17/2020,26.4,17.2,35.1,,,199,17.1,,1019.3,
8/18/2020,27.2,18.8,36.3,,,224,12.5,,1015.7,
8/19/2020,24.8,17.3,35.1,,,201,11.6,,1013.3,
8/20/2020,23.8,14.7,32.5,,,304,13.9,,1010.3,
8/21/2020,24.9,16.3,33.6,,,145,12.5,,1010.3,
8/22/2020,25.8,16.9,35,,,179,14.4,,1011,
8/23/2020,25.8,16.6,35.8,,,174,12.3,,1012.6,
8/24/2020,26.8,19.3,34.9,,,230,13.9,,1012,
8/25/2020,27.3,21.8,35.6,,,169,14,,1010.6,
8/26/2020,24.4,18.7,34.2,,,209,17.1,,1009.9,
8/27/2020,24.8,16.3,34.6,,,218,12.7,,1008.2,
8/28/2020,19.7,15.3,24.9,,,321,14.9,,1013.9,
8/29/2020,18.5,12.9,24.2,,,187,12.5,,1013.8,
8/30/2020,22.6,14.5,31.7,,,236,18.8,,1005.9,
8/31/2020,16.1,6,24.3,,,334,16,,1009.8,
9/1/2020,17.7,10.3,26.5,,,75,9.3,,1010.5,
9/2/2020,21.4,11.1,31.9,,,219,8.9,,1012.6,
9/3/2020,21,11.8,30.8,,,168,13.3,,1016.1,
9/4/2020,22.8,13.7,32.2,,,111,10.6,,1018.8,
9/5/2020,25.9,15.8,36.7,,,194,14.9,,1018.3,
9/6/2020,26.7,19.2,35.6,,,222,14.7,,1013.5,
9/7/2020,21.6,7.9,33.1,,,260,18.4,,1006.5,
9/8/2020,1.3,-1,6.7,,,23,22.5,,1023.5,
9/9/2020,1.3,-1.1,4,,,64,8,,1029.5,
9/10/2020,6.5,1.9,12.2,,,108,8.5,,1026.5,
9/11/2020,11.6,3.6,21,,,259,13.2,,1017.5,
9/12/2020,17.2,9.2,26.4,,,172,12.4,,1016,
9/13/2020,19.5,10.2,28.9,,,171,10.8,,1019.2,
9/14/2020,21.6,12.6,30.7,,,185,15.8,,1019.5,
9/15/2020,21.5,12.9,30.1,,,238,11.9,,1017.3,
9/16/2020,16.9,12.5,23.1,,,310,10.8,,1021.9,
9/17/2020,19.8,11.6,29.4,,,181,15.4,,1018.9,
9/18/2020,19.7,10,29.3,,,191,12.5,,1018.2,
9/19/2020,22.9,15.8,29.9,,,210,11.1,,,
9/20/2020,21,14.3,30,,,273,12.6,,,
9/21/2020,20.4,10.7,29.6,,,189,12.4,,1015.7,
9/22/2020,20.4,13,28.1,,,201,14.5,,1014.7,
9/23/2020,20.4,13.4,28.7,,,193,11.2,,1014.8,
9/24/2020,21.6,13,30.9,,,184,13.1,,1011.4,
9/25/2020,22.1,15,30.3,,,141,13.9,,1008.2,
9/26/2020,21.9,14.8,29.6,,,,16.5,,1005.7,
9/27/2020,8.8,5.3,13.2,,,32,14.3,,1017.8,
9/28/2020,8.8,2.4,15.8,,,315,9.9,,1027.4,
9/29/2020,15.7,5.5,26,,,177,11.1,,1019.9,
9/30/2020,15.1,7.3,23,,,126,12.5,,1020.8,
10/1/2020,11.2,3.1,19.5,,,88,7.3,,1026.6,
10/2/2020,15.4,7,23.1,,,320,11.6,,1017.6,
10/3/2020,11.1,4.6,18.4,,,162,10.2,,1021.1,
10/4/2020,17.4,8,28.1,,,174,16.3,,,
10/5/2020,17.9,10.7,27.7,,,254,14.5,,1015.5,
10/6/2020,18.6,10.1,29.5,,,177,14.2,,1016.8,
10/7/2020,18.6,10.5,28.4,,,158,14.4,,1015.2,
10/8/2020,18,8.3,29.2,,,200,11.2,,1011.7,
10/9/2020,19.7,12.5,28.5,,,188,12.4,,1009.9,
10/10/2020,18.9,9.8,29,,,180,15.2,,1008.3,
10/11/2020,14.7,5.2,24.7,,,251,24.3,,1004.4,
10/12/2020,13.1,1.6,23.7,,,222,12.6,,1014.4,
10/13/2020,17.6,8.3,26.5,,,189,14.2,,1014.4,
10/14/2020,15.7,4.6,25.1,,,106,18.8,,1009.2,
10/15/2020,4.7,-1.7,11.8,,,90,12.6,,1023.9,
10/16/2020,8.8,-1.7,21.1,,,226,10.2,,1018.9,
10/17/2020,16,5.2,21.5,,,351,15.5,,1007.4,
10/18/2020,3.9,0.1,10.8,,,86,12,,1016.6,
10/19/2020,9.2,-2.1,22.2,,,117,10.3,,1012.7,
10/20/2020,11.5,4.4,19.9,,,104,14.5,,1011.2,
10/21/2020,12.9,4.4,25.5,,,133,13.3,,1008.3,
10/22/2020,2.5,-4.9,11.1,,,18,16.1,,1013.3,
10/23/2020,-3.9,-7.1,0.7,,,23,6.2,,1027.7,
10/24/2020,2.5,-6.2,14.2,,,23,12.2,,1012,
10/25/2020,-10,-13.2,-1.7,,,8,17.4,,1025.1,
10/26/2020,-12.6,-14.3,-9.5,,,93,7.5,,1030,
10/27/2020,-4.9,-13,5.6,,,181,11.8,,1024.7,
10/28/2020,2.7,-3.9,10.7,,,269,17.5,,1020.5,
10/29/2020,8.1,-0.3,19.3,,,189,11.1,,1020.6,
10/30/2020,10.2,2.4,20.7,,,188,10.9,,,
10/31/2020,8.8,2.3,17.2,,,149,17,,1019.3,
11/1/2020,9.7,1.8,22.6,,,177,12.1,,1027.9,
11/2/2020,13.3,3.8,24.2,,,181,14.1,,1024.4,
11/3/2020,14.7,8,24.9,,,230,10.6,,1016.8,
11/4/2020,14.9,8.3,24,,,240,11.1,,1019.3,
11/5/2020,15,6.7,24.2,,,187,18.5,,1021.5,
11/6/2020,16.9,11.8,23.1,,,216,16.7,,1008,
11/7/2020,17.2,12.9,21.8,,,190,28.1,,998.7,
11/8/2020,10.6,3.7,14.6,,,205,26.4,,995.5,
11/9/2020,-0.8,-4.2,6.6,,,54,11.2,,1009.2,
11/10/2020,0,-5.9,8.2,,,197,11.4,,1010.9,
11/11/2020,0.4,-7.1,9.5,,,144,13.9,,1013.7,
11/12/2020,-0.2,-5.4,7.1,,,138,14.7,,1017.9,
11/13/2020,7.2,-2.8,16.3,,,203,23,,1009.5,
11/14/2020,4.2,-2.4,9.1,,,268,28.8,,1006.1,
11/15/2020,4.3,-7,14.2,,,359,18.6,,1018.5,
11/16/2020,9.8,1.7,18.3,,,134,13.2,,1022.4,
11/17/2020,11.4,4.5,23.3,,,190,13.5,,1020.1,
11/18/2020,14.3,7.5,22.2,,,191,19.5,,1009.8,
11/19/2020,10.8,2.9,18.4,,,116,17.1,,1013.4,
11/20/2020,5.5,-0.9,12.6,,,159,18.5,,1026.8,
11/21/2020,3.1,-1.7,8.6,,,341,6.9,,1025.3,
11/22/2020,1,-7.9,9.8,,,171,15.8,,1026.3,
11/23/2020,8,0.9,18.7,,,242,15.2,,1006.3,
11/24/2020,-1.1,-5.5,4.9,,,296,14.5,,1013.3,
11/25/2020,0.1,-5.8,7.2,,,184,12.1,,1013.1,
11/26/2020,-0.6,-4.2,4.5,,,122,14,,1017.5,
11/27/2020,-0.8,-5.4,4.1,,,162,12.2,,1024.5,
11/28/2020,2.4,-2.8,10.4,,,175,12.2,,1019.8,
11/29/2020,-1.4,-5,2.2,,,34,11.8,,1031,
11/30/2020,2.8,-5.3,13.3,,,176,14.5,,1021.2,
12/1/2020,0.4,-3.6,3.2,,,8,20.3,,1018.8,
12/2/2020,-5.7,-9,-1.7,,,2,15.8,,1032.9,
12/3/2020,-1,-8.2,7.2,,,223,10.3,,1028.1,
12/4/2020,4.6,-1.1,13.6,,,194,10.6,,1025,
12/5/2020,2.8,-2.7,10.2,,,181,12.3,,1028.5,
12/6/2020,5.1,-0.5,15.3,,,181,12.8,,1023.2,
12/7/2020,5.4,-0.6,14.5,,,195,12.7,,1026.1,
12/8/2020,6.7,0.2,19,,,190,15.4,,1023.4,
12/9/2020,7.7,1.7,18.9,,,193,13.4,,1017.5,
12/10/2020,0.9,-3.6,4.9,,,31,11.3,,1014.7,
12/11/2020,-5.3,-10.3,-3.8,,,42,7.5,,1016.4,
12/12/2020,-7.4,-11.7,-4,,,326,11,,1017.1,
12/13/2020,-6.8,-13.3,-0.4,,,192,12.5,,1024.7,
12/14/2020,-6.6,-12.4,-1.2,,,333,7.9,,1015.7,
12/15/2020,-5.8,-9.5,-1.4,,,328,13,,1018.8,
12/16/2020,-1.9,-6.9,4.9,,,218,11.2,,1017.9,
12/17/2020,1.1,-5.4,8.3,,,199,16.9,,1012,
12/18/2020,-1.3,-6.6,2,,,142,12.5,,1016,
12/19/2020,-1,-7.9,6.6,,,236,17.4,,1019.7,
12/20/2020,4,-4.9,10.8,,,235,19.5,,1016.4,
12/21/2020,7.1,2.9,14,,,221,14,,1016.1,
12/22/2020,7.3,-0.5,16.3,,,214,24.9,,1003.1,
12/23/2020,-5.6,-10.6,-1.4,,,323,20.9,,1019.4,
12/24/2020,1.6,-7.4,10.5,,,249,15,,1023.8,
12/25/2020,5.1,-0.6,15.3,,,186,14.8,,1018,
12/26/2020,6.7,1.1,15.4,,,169,13.5,,1008.5,
12/27/2020,2.7,-3,6.4,,,282,15.1,,,
12/28/2020,-2.7,-3.8,-1.8,,,35,6.9,,1019.7,
12/29/2020,-3.4,-8,0.1,,,34,10.3,,1013.9,
12/30/2020,-3,-10.3,6.6,,,187,12.3,,1019.6,
12/31/2020,-0.5,-5.2,5.7,,,349,6.8,,,
1/1/2021,-1.5,-4.9,4.6,,,198,8.4,,1020.6,
1/2/2021,1,-5.1,10.2,0,,235,16.7,,1014.2,
1/3/2021,3.5,-4.3,11.3,0,,250,15.8,,1011.4,
1/4/2021,4.6,-2.8,12.9,0,,203,15.7,,1017.2,
1/5/2021,4.4,-2,11.1,0,,293,15.3,,1011.6,
1/6/2021,-1.2,-7,6.1,0,,148,13.7,,1022.7,
1/7/2021,0.5,-3.2,8.5,0,,174,11.7,,1020.5,
1/8/2021,-0.9,-6.7,6.1,0,,145,13.9,,1024.1,
1/9/2021,-2.9,-4.5,-1.1,5.5,,313,7.6,,1025,
1/10/2021,-3.5,-7,0.6,0,,36,7.8,,1027,
1/11/2021,-2.5,-7.5,6.4,0,,178,11.9,,1025.3,
1/12/2021,2,-5.7,11.8,0,,190,14.8,,1021.1,
1/13/2021,8.3,2.8,16,0,,253,18.9,,1011.4,
1/14/2021,-1,-7.1,6.5,0,,350,21.6,,1019.9,
1/15/2021,-1.6,-7.4,6.1,0,,57,11.7,,1022.2,
1/16/2021,1.9,-5.1,8.3,0.1,,69,12.9,,1017.7,
1/17/2021,3.1,-4.6,8.9,0,,241,14.5,,1015.3,
1/18/2021,-0.1,-4.9,4.2,0.1,,24,11.1,,1017.7,
1/19/2021,-2.5,-5.6,4,0,,166,7.8,,1028.8,
1/20/2021,4.9,-1.5,14.6,0,,190,15.9,,1014.7,
1/21/2021,3,-1,9.4,0,,147,13.3,,1013.4,
1/22/2021,0.4,-5.2,9.3,0,,295,10.8,,1012.6,
1/23/2021,-0.8,-5.5,8.6,0,,353,8,,1008.2,
1/24/2021,-3.2,-7.5,2.1,0.2,,28,7.5,,1010,
1/25/2021,-4.2,-6.5,0.8,0.9,,354,13.1,,1006.6,
1/26/2021,-6.7,-10.4,-4.3,3,,92,13.9,,1011.5,
1/27/2021,-5.9,-15.5,5,0,,318,8.4,,1021.3,
1/28/2021,3.9,-1.6,13.8,0,,204,14.3,,1018.7,
1/29/2021,8.1,1.6,16.8,0,,222,20.8,,1005.8,
1/30/2021,4.3,0,10.5,0.1,,324,13.7,,1008.7,
1/31/2021,1.4,-6.2,10.3,0,,155,12.8,,1026.8,
2/1/2021,4.4,-2.9,13.1,0,,221,9.8,,1022,
2/2/2021,8,0.5,17.5,0,,190,13.1,,1015.4,
2/3/2021,7.4,0.7,18,1.4,,277,20.5,,1004.6,
2/4/2021,-1.5,-8.6,3.9,0.1,,301,22.7,,1012.8,
2/5/2021,0.8,-3.9,4.4,0,,297,18.1,,1007.8,
2/6/2021,0.4,-4.3,5.8,0,,308,13.1,,1008.5,
2/7/2021,1.6,-12.9,12.7,0,,313,19.2,,1004.6,
2/8/2021,-7.5,-12.9,0.6,0,,48,10.5,,1011.1,
2/9/2021,-7.8,-13.1,0.6,0,,23,6,,1016.3,
2/10/2021,-7.2,-12.1,2.1,0,,38,9.1,,1017.3,
2/11/2021,-10,-14,-3.1,0,,29,9.8,,1019.7,
2/12/2021,-15.1,-18.1,-12.8,0.3,,1,11,,1020.4,
2/13/2021,-18.2,-21,-15.5,2.8,,23,12.9,,1022.8,
2/14/2021,-21,-23.5,-17.1,3.6,,25,8.4,,1028.4,
2/15/2021,-13.5,-23.8,-0.3,0,,24,6.6,,1016.7,
2/16/2021,-2.1,-8.7,4.9,0,,155,12.9,,1003.3,
2/17/2021,-5.1,-9.1,-1.7,2.5,,64,11.5,,1013.5,
2/18/2021,-6.1,-9.8,0.4,1.6,,124,10.3,,1025.2,
2/19/2021,-1.8,-8.9,7.3,0,,191,14.8,,1018.2,
2/20/2021,1.5,-3.9,10.8,3.5,,169,15.5,,1011.3,
2/21/2021,-2.1,-6.6,3.3,0.4,,274,11.3,,1019.8,
2/22/2021,4.5,-4.8,14.4,0,,238,16.7,,1017.6,
2/23/2021,7.3,-3.9,15.7,0,,132,20.1,,1008.6,
2/24/2021,-1.7,-6.7,4.4,4.3,,122,17.5,,1020.8,
2/25/2021,-5.7,-8.9,-1.7,16.1,,20,9.8,,1023.4,
2/26/2021,-3.5,-12,2.9,0,,155,15.8,,1010.7,
2/27/2021,-3.2,-8.1,1.7,0.8,,354,14.4,,1008.9,
2/28/2021,-4.2,-8.6,1.3,0,,160,8.4,,1020.6,
3/1/2021,0.7,-6.9,9.2,0,,176,14,,1025.2,
3/2/2021,6,-0.6,15.6,0,,157,12.1,,1015.3,
3/3/2021,6.5,-1.4,16.5,0,,170,14.2,,1014.7,
3/4/2021,2.7,-0.1,5.6,7.4,,343,15.6,,1016,
3/5/2021,5.3,-0.4,13,0,,181,15.2,,1025.6,
3/6/2021,9.5,2.1,18.3,0,,201,17.7,,1014.2,
3/7/2021,11.6,4.1,19.9,0,,179,19.7,,1013.8,
3/8/2021,10.1,4.4,20.2,0,,229,13,,1012.4,
3/9/2021,11.6,4.5,19.8,0.1,,182,19.7,,1004.7,
3/10/2021,3.2,-3.4,10.7,3.1,,354,15.1,,1006.5,
3/11/2021,1.9,-6,9.3,0.3,,177,12.4,,1017.2,
3/12/2021,2.6,-0.2,5.6,0.4,,111,12.7,,1021.1,
3/13/2021,0.3,-2.1,2,13.3,,56,13.1,,1017,
3/14/2021,,,,,,,,,,
3/15/2021,-1.7,-8.8,3.5,0.5,,224,13.2,,1009.9,
3/16/2021,-2.3,-7.6,3.9,0.4,,49,8.7,,1012.2,
3/17/2021,-0.8,-2.9,2.9,0.1,,31,9.4,,1020.4,
3/18/2021,0.2,-5.6,6.3,0,,151,14.4,,1025.3,
3/19/2021,4.6,-2.1,10.6,0,,175,14.9,,1021.6,
3/20/2021,10.7,4.6,18.6,0,,192,25,,1009.1,
3/21/2021,3.2,-1.2,9.2,7.2,,52,18.1,,1011.6,
3/22/2021,0.3,-2,3.1,5.7,,350,5.1,,1013.3,
3/23/2021,0.6,-2.9,3.7,1,,338,16.5,,1010.9,
3/24/2021,0.2,-2.8,4.5,5.5,,33,17.4,,1013.3,
3/25/2021,4.3,-2,10.3,0,,197,13.7,,1003.2,
3/26/2021,4,1,8.5,4.5,,350,7.5,,1007.3,
3/27/2021,4,-1.1,10.2,0,,358,12.9,,1019.6,
3/28/2021,8.5,0.3,17.7,0,,214,18.9,,1019.4,
3/29/2021,11.7,-1.2,22.6,0.4,,204,26.9,,1001.5,
3/30/2021,-1.6,-5.3,3.6,5.8,,131,15.5,,1016.6,
3/31/2021,2.1,-4.7,11.4,0,,152,12.6,,1028.4,
4/1/2021,9.6,-1.1,21.2,0,,172,18.4,,1021.3,
4/2/2021,13.9,5.3,22.9,0,,183,14.1,,1014.2,
4/3/2021,14.6,5.3,24.4,0,,158,12.4,,1017.2,
4/4/2021,15.9,6.2,24.9,0,,232,15,,1013.2,
4/5/2021,16.1,8.4,25,0,,202,15.8,,1002.5,
4/6/2021,6.3,0.4,13.9,8,,357,18.4,,1003.6,
4/7/2021,6.3,-0.5,15.2,0,,351,11,,1013.3,
4/8/2021,12.5,4.6,20.2,0,,270,15.3,,1005.6,
4/9/2021,5.2,-1.3,12.4,1.2,,57,19.1,,1011.8,
4/10/2021,8.3,-3.3,19.4,0,,212,12.2,,1009.6,
4/11/2021,7.9,2.1,11.9,0,,48,17.1,,1007.1,
4/12/2021,1.3,-4.9,6.7,0,,61,12.2,,1018.9,
4/13/2021,3,-1.1,8.8,1.1,,28,18.8,,1021.3,
4/14/2021,2.6,-0.9,10.1,0.7,,340,14.2,,1020.3,
4/15/2021,1.4,-1.9,4.6,6.5,,99,19.3,,1014.7,
4/16/2021,-1.7,-3.3,-0.2,4.8,,3,14.7,,1022.5,
4/17/2021,1,-4,6.5,0.3,,344,11.1,,1024.7,
4/18/2021,5.5,-2,13.1,0,,257,13.3,,1020,
4/19/2021,-0.7,-6.1,3.4,4.5,,85,16.2,,1017.6,
4/20/2021,-4.1,-10.1,0.9,1,,34,7.2,,1026.9,
4/21/2021,-1.3,-3.8,1.4,3.1,,96,13,,1022,
4/22/2021,2.7,-4.3,9.6,0.8,,299,13.5,,1009.4,
4/23/2021,7.1,2.2,14.2,0,,293,12.4,,1008.7,
4/24/2021,8.9,-1.1,19.6,0,,337,8.2,,1010,
4/25/2021,16,4.1,25.7,0,,208,12.7,,1000.8,
4/26/2021,16.9,8.5,25.6,0,,227,17.3,,996,
4/27/2021,9,4.3,13.5,22.9,,15,19.6,,1005.3,
4/28/2021,6.9,0.7,13.9,9.6,,339,15.9,,1017.7,
4/29/2021,11.5,3.7,19.2,0,,153,11.4,,1023.2,
4/30/2021,17.3,8.5,25,0,,168,17.6,,1018.6,
5/1/2021,20.6,11.8,28.4,0,,179,13.8,,1005,
5/2/2021,12.7,7.8,19,9.7,,353,16.8,,1000.5,
5/3/2021,4,2.6,7.7,22.8,,41,17.6,,1015.6,
5/4/2021,7.6,1.3,14.1,1,,143,9.6,,1017.2,
5/5/2021,9.2,4,13.5,2,,28,12.6,,1020,
5/6/2021,12,2.7,22.6,0,,166,11.2,,1021.9,
5/7/2021,17.9,7.2,27,0,,186,14.1,,1009.4,
